timestamp,transactionID,userID,merchantID,amount,fraud_probability,predicted_fraud,actual_fraud,high_confidence
2025-10-03T14:34:02.577782,9817,12,M197,100.94,4.0772434317659645e-07,False,False,False
2025-10-03T14:34:02.585649,9818,21,M275,382.55,1.0637538849778139e-07,False,False,False
2025-10-03T14:34:02.595874,9819,8,M513,5.0,4.315521096032171e-07,False,False,False
2025-10-03T14:34:02.608618,9820,9,M916,168.29,0.0017504316056147218,False,False,False
2025-10-03T14:34:02.621550,9821,15,M425,89.11,2.2736853679816704e-06,False,False,False
2025-10-03T14:34:02.630678,9822,11,M732,22.35,7.853464012441691e-08,False,False,False
2025-10-03T14:34:02.641664,9823,3,M522,14.66,2.8383809080878564e-07,False,False,False
2025-10-03T14:34:02.652526,9824,5,M672,98.25,1.9745449719721364e-07,False,False,False
2025-10-03T14:34:02.663782,9825,23,M663,36.62,2.2368118024473915e-08,False,False,False
2025-10-03T14:34:02.673721,9826,20,M946,54.98,0.019915642216801643,False,False,False
2025-10-03T14:34:02.684732,9827,20,M160,200.93,9.900516317884467e-08,False,False,False
2025-10-03T14:34:02.694262,9828,16,M264,48.56,3.353299007358146e-07,False,False,False
2025-10-03T14:34:02.706094,9829,2,M908,414.22,2.39780320043792e-06,False,False,False
2025-10-03T14:34:02.715583,9830,23,M860,43.8,2.8704254972922172e-08,False,False,False
2025-10-03T14:34:02.725558,9831,10,M717,186.21,6.826436305118477e-08,False,False,False
2025-10-03T14:34:02.735482,9832,17,M219,251.22,3.396850445369637e-08,False,False,False
2025-10-03T14:34:02.746999,9833,15,M640,77.98,2.3332625005423324e-06,False,False,False
2025-10-03T14:34:02.756998,9834,3,M799,23.3,8.978472010312544e-08,False,False,False
2025-10-03T14:34:02.768255,9835,14,M892,139.2,2.012294544329052e-06,False,False,False
2025-10-03T14:34:02.779466,9836,10,M435,177.64,8.38929636870489e-08,False,False,False
2025-10-03T14:34:02.789773,9837,25,M238,120.44,3.3667382126623124e-07,False,False,False
2025-10-03T14:34:02.801143,9838,9,M527,102.41,3.0373308845810243e-07,False,False,False
2025-10-03T14:34:02.811581,9839,4,M679,11.64,5.958559654573037e-07,False,False,False
2025-10-03T14:34:02.822868,9840,23,M725,5.0,5.510136134034838e-07,False,False,False
2025-10-03T14:34:02.831514,9841,8,M220,23.08,1.2895301715332153e-08,False,False,False
2025-10-03T14:34:02.842920,9842,16,M749,46.28,3.684648959279002e-07,False,False,False
2025-10-03T14:34:02.854960,9843,11,M599,17.2,1.591566842762404e-07,False,False,False
2025-10-03T14:34:02.865603,9844,19,M243,1609.79,5.2192005193596805e-14,False,False,False
2025-10-03T14:34:02.875839,9845,21,M328,330.62,4.523735697148368e-08,False,False,False
2025-10-03T14:34:02.886904,9846,8,M256,20.97,2.450844327483992e-08,False,False,False
2025-10-03T14:34:02.897120,9847,10,M147,122.11,1.899562391827203e-07,False,False,False
2025-10-03T14:34:02.907174,9848,19,M683,1236.06,5.42246933118995e-12,False,False,False
2025-10-03T14:34:02.916715,9849,4,M575,11.6,6.273663757383474e-07,False,False,False
2025-10-03T14:34:02.929515,9850,12,M737,56.97,4.4115031982983055e-07,False,False,False
2025-10-03T14:34:02.938572,9851,1,M402,279.5,4.3421195528026146e-08,False,False,False
2025-10-03T14:34:02.950760,9852,16,M939,46.82,8.637460268801078e-05,False,False,False
2025-10-03T14:34:02.961707,9853,6,M592,143.99,1.1425752433069647e-07,False,False,False
2025-10-03T14:34:02.972833,9854,24,M907,9.04,0.000898500788025558,False,False,False
2025-10-03T14:34:02.982521,9855,12,M288,95.25,1.5934014641061367e-07,False,False,False
2025-10-03T14:34:02.994076,9856,6,M180,165.2,1.173655306274668e-07,False,False,False
2025-10-03T14:34:03.004085,9857,18,M158,5.08,6.21768734276884e-08,False,False,False
2025-10-03T14:34:03.013212,9858,3,M159,37.13,2.914705099499315e-08,False,False,False
2025-10-03T14:34:03.022873,9859,11,M329,16.46,1.521716512797866e-07,False,False,False
2025-10-03T14:34:03.035484,9860,22,M588,394.08,5.221536270028082e-08,False,False,False
2025-10-03T14:34:03.045907,9861,23,M327,32.01,3.5702107936685934e-08,False,False,False
2025-10-03T14:34:03.055841,9862,4,M927,51.61,0.0013802278554067016,False,False,False
2025-10-03T14:34:03.065763,9863,23,M630,32.7,4.865243496965377e-08,False,False,False
2025-10-03T14:34:03.078322,9864,1,M555,305.16,3.289051164756529e-08,False,False,False
2025-10-03T14:34:03.088331,9865,22,M581,509.28,4.268739317581094e-08,False,False,False
2025-10-03T14:34:03.099258,9866,14,M407,134.02,1.7338070392725058e-06,False,False,False
2025-10-03T14:34:03.109159,9867,2,M357,639.54,3.0089314151382496e-08,False,False,False
2025-10-03T14:34:03.121690,9868,21,M699,372.98,9.036092052383538e-08,False,False,False
2025-10-03T14:34:03.131564,9869,25,M947,106.2,0.00042905035661533475,False,False,False
2025-10-03T14:34:03.143187,9870,10,M672,143.01,1.4906139256254392e-07,False,False,False
2025-10-03T14:34:03.151743,9871,11,M662,35.43,1.4105645540496425e-08,False,False,False
2025-10-03T14:34:03.162899,9872,8,M751,12.12,1.6615778974937712e-07,False,False,False
2025-10-03T14:34:03.174573,9873,10,M266,99.08,1.4831638850409945e-07,False,False,False
2025-10-03T14:34:03.184140,9874,11,M384,24.88,4.2155637203222796e-08,False,False,False
2025-10-03T14:34:03.195983,9875,17,M775,172.1,9.988392690729597e-08,False,False,False
2025-10-03T14:34:03.206934,9876,15,M904,99.05,0.967395544052124,True,False,True
2025-10-03T14:34:03.217876,9877,5,M670,66.62,4.379160429834883e-07,False,False,False
2025-10-03T14:34:03.227562,9878,11,M499,23.63,6.433278798567699e-08,False,False,False
2025-10-03T14:34:03.238743,9879,1,M619,273.2,5.868883334869679e-08,False,False,False
2025-10-03T14:34:03.249288,9880,2,M156,570.44,3.5542164766866335e-08,False,False,False
2025-10-03T14:34:03.259972,9881,20,M820,322.65,7.228232590250627e-08,False,False,False
2025-10-03T14:34:03.270781,9882,17,M326,181.81,8.053101652194528e-08,False,False,False
2025-10-03T14:34:03.281461,9883,23,M920,16.42,7.482903311029077e-05,False,False,False
2025-10-03T14:34:03.293379,9884,16,M419,48.61,3.3404199939468526e-07,False,False,False
2025-10-03T14:34:03.303183,9885,17,M764,229.12,5.5322988856687516e-08,False,False,False
2025-10-03T14:34:03.314623,9886,13,M964,31.57,0.19157181680202484,False,True,False
2025-10-03T14:34:03.324064,9887,5,M961,144.76,0.00012581385090015829,False,False,False
2025-10-03T14:34:03.333385,9888,24,M919,45.76,0.005261593498289585,False,False,False
2025-10-03T14:34:03.345531,9889,25,M951,90.99,0.0004349270311649889,False,False,False
2025-10-03T14:34:03.355774,9890,4,M178,38.9,2.820248994339636e-07,False,False,False
2025-10-03T14:34:03.366099,9891,13,M232,26.95,2.156880873371847e-05,False,False,False
2025-10-03T14:34:03.379043,9892,19,M909,1459.66,1.1889567021888814e-12,False,False,False
2025-10-03T14:34:03.387553,9893,23,M466,30.74,5.080171305849035e-08,False,False,False
2025-10-03T14:34:03.397242,9894,16,M651,48.23,2.923499948792596e-07,False,False,False
2025-10-03T14:34:03.408491,9895,3,M764,30.22,5.178709017172878e-08,False,False,False
2025-10-03T14:34:03.421677,9896,17,M329,188.04,8.063892664722516e-08,False,False,False
2025-10-03T14:34:03.431483,9897,7,M959,194.17,0.00048674026038497686,False,False,False
2025-10-03T14:34:03.443097,9898,8,M383,14.73,1.278667127735389e-07,False,False,False
2025-10-03T14:34:03.454529,9899,14,M609,102.61,4.368225290818373e-06,False,False,False
2025-10-03T14:34:03.463092,9900,11,M262,39.3,7.177973326832898e-09,False,False,False
2025-10-03T14:34:03.475628,9901,1,M400,434.13,2.1763975155408843e-07,False,False,False
2025-10-03T14:34:03.485653,9902,7,M161,149.54,1.535609612801636e-07,False,False,False
2025-10-03T14:34:03.495655,9903,10,M897,158.38,9.881217977181223e-08,False,False,False
2025-10-03T14:34:03.508512,9904,20,M554,199.77,1.0558621710288207e-07,False,False,False
2025-10-03T14:34:03.517203,9905,15,M546,109.71,3.3123087632702664e-06,False,False,False
2025-10-03T14:34:03.528232,9906,15,M726,150.0,1.9724966477951966e-06,False,False,False
2025-10-03T14:34:03.539190,9907,13,M206,66.45,3.24187712976709e-05,False,False,False
2025-10-03T14:34:03.549906,9908,22,M987,536.55,7.530470611527562e-07,False,False,False
2025-10-03T14:34:03.561471,9909,6,M328,119.52,2.0786744414635905e-07,False,False,False
2025-10-03T14:34:03.571662,9910,8,M409,18.87,3.531275893919883e-08,False,False,False
2025-10-03T14:34:03.581473,9911,9,M955,166.34,0.0034747631289064884,False,False,False
2025-10-03T14:34:03.591888,9912,18,M574,4.61,9.217213658985202e-08,False,False,False
2025-10-03T14:34:03.601464,9913,10,M928,189.34,0.00030322684324346483,False,False,False
2025-10-03T14:34:03.613968,9914,2,M247,675.35,2.428814305233118e-08,False,False,False
2025-10-03T14:34:03.624308,9915,5,M499,79.86,2.8285424491514277e-07,False,False,False
2025-10-03T14:34:03.635883,9916,1,M873,351.56,6.697734278304779e-08,False,False,False
2025-10-03T14:34:03.645953,9917,12,M748,84.17,1.9484330948671413e-07,False,False,False
2025-10-03T14:34:03.655873,9918,11,M446,29.68,1.9100706794006328e-08,False,False,False
2025-10-03T14:34:03.665705,9919,21,M567,257.73,5.527667923388435e-08,False,False,False
2025-10-03T14:34:03.677871,9920,1,M532,366.25,6.323182333289878e-08,False,False,False
2025-10-03T14:34:03.687304,9921,5,M205,65.89,4.202819354759413e-07,False,False,False
2025-10-03T14:34:03.696699,9922,6,M879,134.33,1.5184085100372613e-07,False,False,False
2025-10-03T14:34:03.708941,9923,15,M992,86.96,0.9613791704177856,True,False,True
2025-10-03T14:34:03.720827,9924,9,M319,247.91,7.476167951381285e-08,False,False,False
2025-10-03T14:34:03.729583,9925,21,M833,331.64,6.234859029063955e-08,False,False,False
2025-10-03T14:34:03.741794,9926,5,M578,103.78,4.825706696465204e-07,False,False,False
2025-10-03T14:34:03.751834,9927,3,M450,19.13,2.0198494610212947e-07,False,False,False
2025-10-03T14:34:03.763574,9928,14,M293,72.41,3.5754389955400256e-06,False,False,False
2025-10-03T14:34:03.773069,9929,25,M690,101.85,4.5096805934008444e-07,False,False,False
2025-10-03T14:34:03.783381,9930,1,M996,340.05,1.8592785636428744e-05,False,False,False
2025-10-03T14:34:03.794654,9931,25,M924,105.85,0.0010902949143201113,False,False,False
2025-10-03T14:34:03.805493,9932,13,M533,77.47,2.1829046090715565e-05,False,False,False
2025-10-03T14:34:03.815799,9933,10,M978,180.18,0.00017059454694390297,False,False,False
2025-10-03T14:34:03.828297,9934,20,M809,306.52,5.292728033623462e-08,False,False,False
2025-10-03T14:34:03.837139,9935,5,M600,68.74,3.7678427133869263e-07,False,False,False
2025-10-03T14:34:03.847899,9936,1,M566,381.83,9.117930233060179e-08,False,False,False
2025-10-03T14:34:03.858988,9937,19,M662,1151.34,1.16275834446955e-11,False,False,False
2025-10-03T14:34:03.867414,9938,9,M857,141.27,1.2590234632625652e-07,False,False,False
2025-10-03T14:34:03.879412,9939,1,M388,285.66,4.079712212501363e-08,False,False,False
2025-10-03T14:34:03.891100,9940,3,M199,23.89,1.439419321513924e-07,False,False,False
2025-10-03T14:34:03.900882,9941,7,M929,322.03,3.0503944799420424e-05,False,False,False
2025-10-03T14:34:03.911623,9942,6,M581,135.64,1.5053655033625546e-07,False,False,False
2025-10-03T14:34:03.922746,9943,16,M796,55.0,2.222164994236664e-07,False,False,False
2025-10-03T14:34:03.932991,9944,23,M565,11.33,3.573662468170369e-07,False,False,False
2025-10-03T14:34:03.943758,9945,19,M838,1070.52,2.86281016254053e-11,False,False,False
2025-10-03T14:34:03.955958,9946,14,M956,119.26,0.9601144194602966,True,False,True
2025-10-03T14:34:03.963237,9947,14,M820,87.35,2.719412123042275e-06,False,False,False
2025-10-03T14:34:03.976148,9948,25,M643,119.64,3.460324649040558e-07,False,False,False
2025-10-03T14:34:03.987998,9949,1,M301,295.52,3.6767680455795926e-08,False,False,False
2025-10-03T14:34:03.998897,9950,5,M250,61.17,4.608970414210489e-07,False,False,False
2025-10-03T14:34:04.007453,9951,13,M890,53.31,2.9062121029710397e-05,False,False,False
2025-10-03T14:34:04.019411,9952,17,M253,103.09,3.037281146589521e-07,False,False,False
2025-10-03T14:34:04.030862,9953,25,M978,139.26,0.00040923201595433056,False,False,False
2025-10-03T14:34:04.042730,9954,12,M639,30.0,3.2096241397994163e-07,False,False,False
2025-10-03T14:34:04.051744,9955,9,M527,117.22,2.171765345337917e-07,False,False,False
2025-10-03T14:34:04.061585,9956,11,M288,30.98,1.8902712284329937e-08,False,False,False
2025-10-03T14:34:04.071728,9957,22,M216,538.27,4.157338295840418e-08,False,False,False
2025-10-03T14:34:04.083153,9958,6,M489,93.72,1.8049026095923182e-07,False,False,False
2025-10-03T14:34:04.092771,9959,10,M707,171.91,8.725999833814058e-08,False,False,False
2025-10-03T14:34:04.102707,9960,19,M544,1053.92,3.6143851800396476e-11,False,False,False
2025-10-03T14:34:04.114757,9961,2,M601,617.81,2.4545684595977946e-08,False,False,False
2025-10-03T14:34:04.124197,9962,7,M631,327.67,6.20962836705985e-08,False,False,False
2025-10-03T14:34:04.133437,9963,9,M918,65.49,0.00247568404302001,False,False,False
2025-10-03T14:34:04.147229,9964,2,M283,642.2,2.814240573911775e-08,False,False,False
2025-10-03T14:34:04.155707,9965,22,M484,567.9,4.0327979178300666e-08,False,False,False
2025-10-03T14:34:04.167094,9966,15,M488,75.38,2.5909473606589017e-06,False,False,False
2025-10-03T14:34:04.178801,9967,14,M282,121.36,2.1360358459787676e-06,False,False,False
2025-10-03T14:34:04.188565,9968,7,M114,212.69,1.0577689835145065e-07,False,False,False
2025-10-03T14:34:04.198247,9969,11,M906,20.94,4.739437372336397e-06,False,False,False
2025-10-03T14:34:04.210865,9970,8,M659,14.17,1.1753241579981477e-07,False,False,False
2025-10-03T14:34:04.221815,9971,24,M657,30.75,3.793351481817808e-07,False,False,False
2025-10-03T14:34:04.232826,9972,3,M554,16.78,2.2075249717090628e-07,False,False,False
2025-10-03T14:34:04.241719,9973,2,M750,458.58,5.0540378992991464e-08,False,False,False
2025-10-03T14:34:04.253138,9974,8,M536,16.03,5.4329152732179864e-08,False,False,False
2025-10-03T14:34:04.264337,9975,5,M449,120.58,3.9099188597901957e-07,False,False,False
2025-10-03T14:34:04.274438,9976,11,M838,7.39,4.30914667504112e-07,False,False,False
2025-10-03T14:34:04.285838,9977,1,M887,386.37,9.019527880127498e-08,False,False,False
2025-10-03T14:34:04.297070,9978,22,M899,414.46,5.230836919167814e-08,False,False,False
2025-10-03T14:34:04.307031,9979,19,M113,1302.69,2.2308678342131127e-12,False,False,False
2025-10-03T14:34:04.317070,9980,5,M637,89.65,2.1706803465804114e-07,False,False,False
2025-10-03T14:34:04.328988,9981,2,M748,549.18,4.672963527241336e-08,False,False,False
2025-10-03T14:34:04.337458,9982,1,M121,338.58,4.020593635800651e-08,False,False,False
2025-10-03T14:34:04.349657,9983,5,M991,98.04,0.0004818079178221524,False,False,False
2025-10-03T14:34:04.361314,9984,11,M632,27.43,3.367010137367288e-08,False,False,False
2025-10-03T14:34:04.370756,9985,13,M774,63.04,3.095107604167424e-05,False,False,False
2025-10-03T14:34:04.381223,9986,13,M765,75.3,2.6099636670551263e-05,False,False,False
2025-10-03T14:34:04.391461,9987,16,M604,51.89,2.1720720155826712e-07,False,False,False
2025-10-03T14:34:04.401661,9988,20,M194,420.7,1.3911011365053128e-06,False,False,False
2025-10-03T14:34:04.411886,9989,21,M795,352.7,4.835712630324451e-08,False,False,False
2025-10-03T14:34:04.422842,9990,6,M943,161.53,0.0025112759321928024,False,False,False
2025-10-03T14:34:04.433884,9991,6,M344,138.31,1.4146888815957936e-07,False,False,False
2025-10-03T14:34:04.443239,9992,18,M538,3.36,1.7648989114604774e-07,False,False,False
2025-10-03T14:34:04.456709,9993,18,M295,5.29,3.528192493718052e-08,False,False,False
2025-10-03T14:34:04.465734,9994,16,M713,51.27,2.2265116683684028e-07,False,False,False
2025-10-03T14:34:04.476865,9995,21,M725,340.67,6.0899878917553e-08,False,False,False
2025-10-03T14:34:04.487342,9996,8,M497,10.88,2.2077399819409038e-07,False,False,False
2025-10-03T14:34:04.498865,9997,9,M778,63.42,4.0111154930855264e-07,False,False,False
2025-10-03T14:34:04.509453,9998,11,M361,20.37,9.906428743988727e-08,False,False,False
2025-10-03T14:34:04.521027,9999,5,M844,93.29,2.1238817282664968e-07,False,False,False
2025-10-03T14:34:04.531571,10000,25,M728,61.89,4.261422077433963e-07,False,False,False
2025-10-03T14:34:04.543042,10001,3,M430,24.41,9.09342574573202e-08,False,False,False
2025-10-03T14:34:04.552702,10002,20,M285,42.43,7.027463766462461e-07,False,False,False
2025-10-03T14:34:04.562602,10003,2,M119,456.79,4.013973864402942e-08,False,False,False
2025-10-03T14:34:04.573509,10004,24,M151,447.45,7.202295364550082e-06,False,False,False
2025-10-03T14:34:04.584037,10005,20,M931,291.21,1.910844184749294e-05,False,False,False
2025-10-03T14:34:04.595244,10006,2,M520,580.86,3.4179461039229864e-08,False,False,False
2025-10-03T14:34:04.604810,10007,9,M764,211.24,3.586570684888102e-08,False,False,False
2025-10-03T14:34:04.616831,10008,10,M841,193.15,5.414914738821608e-08,False,False,False
2025-10-03T14:34:04.627137,10009,16,M110,45.8,2.667589740212861e-07,False,False,False
2025-10-03T14:34:04.638005,10010,20,M340,253.38,5.717675932714883e-08,False,False,False
2025-10-03T14:34:04.649139,10011,8,M125,16.31,8.440093779427116e-08,False,False,False
2025-10-03T14:34:04.658035,10012,24,M981,38.49,0.003149698954075575,False,False,False
2025-10-03T14:34:04.670874,10013,21,M420,474.56,4.102244020032231e-07,False,False,False
2025-10-03T14:34:04.681883,10014,6,M170,149.53,1.1659486887083403e-07,False,False,False
2025-10-03T14:34:04.691877,10015,10,M512,110.47,2.481894796346751e-07,False,False,False
2025-10-03T14:34:04.701928,10016,11,M471,11.52,2.73406044470903e-07,False,False,False
2025-10-03T14:34:04.713058,10017,6,M813,157.05,1.0880063427975983e-07,False,False,False
2025-10-03T14:34:04.723450,10018,14,M208,127.86,2.2761651052860543e-06,False,False,False
2025-10-03T14:34:04.734293,10019,19,M582,1701.96,1.584680737326538e-14,False,False,False
2025-10-03T14:34:04.743383,10020,3,M279,27.5,7.611388497252847e-08,False,False,False
2025-10-03T14:34:04.755472,10021,25,M664,132.58,2.806674785915675e-07,False,False,False
2025-10-03T14:34:04.765990,10022,12,M486,99.58,1.4293513572738448e-07,False,False,False
2025-10-03T14:34:04.777088,10023,18,M760,3.82,9.892079333440051e-08,False,False,False
2025-10-03T14:34:04.788634,10024,10,M627,166.22,1.1175080771863577e-07,False,False,False
2025-10-03T14:34:04.798485,10025,13,M998,76.69,0.9702860713005066,True,False,True
2025-10-03T14:34:04.809553,10026,12,M521,32.42,3.099946184192959e-07,False,False,False
2025-10-03T14:34:04.819461,10027,23,M741,40.16,3.6674386194590625e-08,False,False,False
2025-10-03T14:34:04.833204,10028,23,M905,11.86,0.00018321294919587672,False,False,False
2025-10-03T14:34:04.841529,10029,14,M159,125.22,1.987443738471484e-06,False,False,False
2025-10-03T14:34:04.852800,10030,23,M864,22.28,9.483553498057518e-08,False,False,False
2025-10-03T14:34:04.863719,10031,8,M257,13.25,1.5519842122557748e-07,False,False,False
2025-10-03T14:34:04.873206,10032,20,M482,376.84,1.7238770055882924e-07,False,False,False
2025-10-03T14:34:04.883718,10033,14,M431,130.28,2.031096755672479e-06,False,False,False
2025-10-03T14:34:04.895368,10034,1,M386,335.02,5.0470056578433287e-08,False,False,False
2025-10-03T14:34:04.905634,10035,24,M152,5.0,6.820689577580197e-07,False,False,False
2025-10-03T14:34:04.917022,10036,12,M396,95.01,1.4505926060337515e-07,False,False,False
2025-10-03T14:34:04.926276,10037,25,M393,102.36,3.8382307820938877e-07,False,False,False
2025-10-03T14:34:04.936901,10038,15,M644,82.02,2.8186379950057017e-06,False,False,False
2025-10-03T14:34:04.946538,10039,1,M117,263.55,3.695236827638837e-08,False,False,False
2025-10-03T14:34:04.961442,10040,15,M110,79.52,2.794639385683695e-06,False,False,False
2025-10-03T14:34:04.970786,10041,16,M230,46.47,3.1722427706881717e-07,False,False,False
2025-10-03T14:34:04.981666,10042,23,M552,29.47,5.0229772341481294e-08,False,False,False
2025-10-03T14:34:04.990841,10043,12,M725,69.82,2.7136428570884163e-07,False,False,False
2025-10-03T14:34:05.002868,10044,1,M538,337.57,6.123825357917667e-08,False,False,False
2025-10-03T14:34:05.012781,10045,3,M706,34.67,4.2153953216939044e-08,False,False,False
2025-10-03T14:34:05.022690,10046,17,M601,208.57,7.280979730239778e-08,False,False,False
2025-10-03T14:34:05.033738,10047,19,M512,1379.99,8.32949974185343e-13,False,False,False
2025-10-03T14:34:05.045750,10048,7,M133,278.16,3.993545760749839e-08,False,False,False
2025-10-03T14:34:05.052835,10049,21,M252,347.84,6.552222231448468e-08,False,False,False
2025-10-03T14:34:05.065736,10050,10,M563,169.39,9.343187201693581e-08,False,False,False
2025-10-03T14:34:05.076066,10051,24,M428,59.54,4.7454031459892576e-07,False,False,False
2025-10-03T14:34:05.085818,10052,1,M103,432.44,1.7913350802700734e-07,False,False,False
2025-10-03T14:34:05.097635,10053,10,M570,173.92,8.728098066512757e-08,False,False,False
2025-10-03T14:34:05.106787,10054,24,M135,45.29,7.068510967656039e-07,False,False,False
2025-10-03T14:34:05.121852,10055,8,M458,18.45,4.1095066904972555e-08,False,False,False
2025-10-03T14:34:05.130736,10056,20,M123,284.35,5.717915030345466e-08,False,False,False
2025-10-03T14:34:05.141718,10057,7,M984,306.31,5.3069714340381324e-05,False,False,False
2025-10-03T14:34:05.151558,10058,13,M682,38.7,1.1118914699181914e-05,False,False,False
2025-10-03T14:34:05.164660,10059,5,M425,90.31,2.714439801820845e-07,False,False,False
2025-10-03T14:34:05.173423,10060,13,M257,49.23,4.362032632343471e-05,False,False,False
2025-10-03T14:34:05.181626,10061,11,M539,26.06,3.8659695889009527e-08,False,False,False
2025-10-03T14:34:05.194003,10062,16,M893,47.46,2.951998112621368e-07,False,False,False
2025-10-03T14:34:05.204466,10063,14,M304,130.35,1.8136174730898347e-06,False,False,False
2025-10-03T14:34:05.214421,10064,25,M706,78.07,3.0552905627700966e-07,False,False,False
2025-10-03T14:34:05.224279,10065,25,M183,68.38,3.7615851056216343e-07,False,False,False
2025-10-03T14:34:05.235724,10066,23,M670,32.32,5.279439818650644e-08,False,False,False
2025-10-03T14:34:05.245712,10067,1,M223,282.55,4.665375996637522e-08,False,False,False
2025-10-03T14:34:05.256944,10068,7,M167,166.48,1.5908929640318092e-07,False,False,False
2025-10-03T14:34:05.268887,10069,10,M685,204.52,5.4346362077239974e-08,False,False,False
2025-10-03T14:34:05.277345,10070,9,M236,217.17,2.9375039289902816e-08,False,False,False
2025-10-03T14:34:05.290765,10071,14,M408,57.28,5.3083504099049605e-06,False,False,False
2025-10-03T14:34:05.300752,10072,23,M226,33.19,2.9751756613904945e-08,False,False,False
2025-10-03T14:34:05.311847,10073,8,M283,30.0,3.831905015516668e-09,False,False,False
2025-10-03T14:34:05.322518,10074,23,M255,5.0,6.001955057399755e-07,False,False,False
2025-10-03T14:34:05.331557,10075,2,M816,351.41,2.9196183248814123e-08,False,False,False
2025-10-03T14:34:05.342944,10076,25,M409,110.08,3.408890734135639e-07,False,False,False
2025-10-03T14:34:05.354906,10077,2,M148,608.17,3.311447827059055e-08,False,False,False
2025-10-03T14:34:05.364685,10078,1,M658,307.81,4.994508984168533e-08,False,False,False
2025-10-03T14:34:05.375564,10079,21,M595,347.21,6.451193712564418e-08,False,False,False
2025-10-03T14:34:05.386881,10080,17,M998,216.6,5.779581260867417e-05,False,False,False
2025-10-03T14:34:05.395861,10081,22,M778,580.53,3.148399230212817e-08,False,False,False
2025-10-03T14:34:05.408812,10082,7,M869,335.29,6.99665676506811e-08,False,False,False
2025-10-03T14:34:05.419946,10083,16,M506,50.09,2.7540431801753584e-07,False,False,False
2025-10-03T14:34:05.429461,10084,25,M411,107.13,3.788170772622834e-07,False,False,False
2025-10-03T14:34:05.440767,10085,11,M380,23.63,4.558598121207069e-08,False,False,False
2025-10-03T14:34:05.451618,10086,19,M975,1419.22,6.363726386127144e-12,False,False,False
2025-10-03T14:34:05.461505,10087,10,M898,161.66,1.2207668476094113e-07,False,False,False
2025-10-03T14:34:05.472981,10088,3,M805,39.05,2.4221805006163777e-08,False,False,False
2025-10-03T14:34:05.481565,10089,22,M931,226.42,1.9849469026667066e-05,False,False,False
2025-10-03T14:34:05.493095,10090,5,M382,49.57,5.864479817319079e-07,False,False,False
2025-10-03T14:34:05.504417,10091,10,M416,105.77,2.8195952950227365e-07,False,False,False
2025-10-03T14:34:05.512977,10092,16,M917,47.23,3.282158650108613e-05,False,False,False
2025-10-03T14:34:05.525765,10093,19,M967,756.71,7.730745821277196e-09,False,False,False
2025-10-03T14:34:05.536933,10094,2,M513,651.31,2.2407744992847256e-08,False,False,False
2025-10-03T14:34:05.547109,10095,17,M573,137.46,1.6604215602455952e-07,False,False,False
2025-10-03T14:34:05.557133,10096,12,M446,78.48,2.392069688994525e-07,False,False,False
2025-10-03T14:34:05.569017,10097,13,M761,75.19,2.917664278356824e-05,False,False,False
2025-10-03T14:34:05.579338,10098,15,M651,135.68,1.3531386002796353e-06,False,False,False
2025-10-03T14:34:05.588178,10099,13,M435,95.31,2.342540756217204e-05,False,False,False
2025-10-03T14:34:05.600836,10100,8,M795,8.47,2.8465186119319696e-07,False,False,False
2025-10-03T14:34:05.611443,10101,17,M316,201.52,6.405984720458946e-08,False,False,False
2025-10-03T14:34:05.622890,10102,20,M775,288.28,4.6892314031765636e-08,False,False,False
2025-10-03T14:34:05.634118,10103,24,M851,39.72,8.342278761119815e-07,False,False,False
2025-10-03T14:34:05.643049,10104,7,M560,220.38,9.280526569455105e-08,False,False,False
2025-10-03T14:34:05.654828,10105,17,M808,207.53,6.821112918942163e-08,False,False,False
2025-10-03T14:34:05.665786,10106,24,M228,8.3,6.21077049345331e-07,False,False,False
2025-10-03T14:34:05.677178,10107,7,M230,384.99,4.4489195261121495e-07,False,False,False
2025-10-03T14:34:05.686861,10108,22,M638,533.79,3.48644242365026e-08,False,False,False
2025-10-03T14:34:05.698589,10109,24,M459,373.99,1.8725209883996285e-05,False,False,False
2025-10-03T14:34:05.709804,10110,22,M360,450.66,4.3529990279012054e-08,False,False,False
2025-10-03T14:34:05.721093,10111,10,M360,103.08,2.9827020853190334e-07,False,False,False
2025-10-03T14:34:05.731714,10112,9,M502,129.89,1.6125405011280236e-07,False,False,False
2025-10-03T14:34:05.741767,10113,8,M543,16.29,5.3774193986555474e-08,False,False,False
2025-10-03T14:34:05.751501,10114,5,M598,56.73,4.6781721607658255e-07,False,False,False
2025-10-03T14:34:05.763809,10115,22,M969,419.44,1.8700853843256482e-06,False,False,False
2025-10-03T14:34:05.774273,10116,15,M604,75.79,3.082072453253204e-06,False,False,False
2025-10-03T14:34:05.784241,10117,13,M980,443.58,0.9975059628486633,True,True,True
2025-10-03T14:34:05.796098,10118,6,M988,144.51,0.005701999645680189,False,False,False
2025-10-03T14:34:05.805763,10119,22,M915,593.78,1.0290870022799936e-06,False,False,False
2025-10-03T14:34:05.815897,10120,24,M723,22.62,4.6213332893785264e-07,False,False,False
2025-10-03T14:34:05.825477,10121,22,M736,558.48,4.7536278913185015e-08,False,False,False
2025-10-03T14:34:05.838393,10122,6,M242,124.56,2.123018987276737e-07,False,False,False
2025-10-03T14:34:05.848862,10123,5,M468,134.53,3.157396406550106e-07,False,False,False
